id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,prima_valida,monto_valido,comision_valida,fecha_valida,ids_validos
16929,2025-10-15,1570,13,13,5,71322.0,,28007.01,True,True,True,True,True
16940,2025-06-01,380,48,5,12,94894.0,180.19,136669.79,True,True,True,True,True
16969,2025-10-27,2601,75,11,10,1596.87,83.18,88087.27,True,True,True,True,True
16983,2026-02-08,665,59,9,10,117660.0,132.39,229987.9,True,True,True,True,True
16984,2025-07-27,2570,57,8,5,78211.0,,148659.85,True,True,True,True,True
16993,2025-04-17,485,67,2,12,1.93875,258.67,345146.92,True,True,True,True,True
17014,2025-12-21,1068,18,7,2,15112.0,,7522.69,True,True,True,True,True
17058,2025-02-13,244,24,10,4,1.5256,,36164.77,True,True,True,True,True
17070,2025-10-25,1457,74,14,1,57156.0,,52715.36,True,True,True,True,True
17086,2025-09-11,2075,48,10,2,103335.0,,43886.57,True,True,True,True,True
17096,2026-01-23,2400,41,10,11,98821.0,,72555.98,True,True,True,True,True
17110,2025-08-25,2443,33,15,11,962.45,79.11,43289.08,True,True,True,True,True
17129,2026-01-05,538,70,1,4,1.93617,121.16,361736.56,True,True,True,True,True
17185,2025-01-30,2354,19,7,4,92336.0,66.31,163934.17,True,True,True,True,True
17193,2025-03-09,1532,74,10,11,21470.0,13.86,6583.94,True,True,True,True,True
17202,2025-10-23,2963,42,12,11,137045.0,217.94,223754.67,True,True,True,True,True
17210,2026-02-14,1813,9,9,1,23094.0,,6277.35,True,True,True,True,True
17220,2025-12-31,580,60,8,3,644.72,141.88,108705.32,True,True,True,True,True
17241,2025-10-23,2702,74,9,1,9928.0,21.68,10372.85,True,True,True,True,True
17255,2025-09-20,2136,47,11,7,45464.0,108.29,22655.62,True,True,True,True,True
17268,2025-10-21,2227,36,5,9,106584.0,225.51,140391.35,True,True,True,True,True
17317,2025-06-21,1458,27,9,4,1658.61,,65204.95,True,True,True,True,True
17318,2025-03-25,2922,38,11,5,131832.0,108.63,214120.52,True,True,True,True,True
17341,2025-09-22,2427,51,5,7,33511.0,77.86,54309.16,True,True,True,True,True
17361,2025-07-10,2105,72,15,1,100061.0,,142740.4,True,True,True,True,True
17389,2025-05-30,761,40,14,8,167786.0,312.97,251638.89,True,True,True,True,True
17403,2025-08-11,1596,71,5,5,56710.0,81.83,54916.36,True,True,True,True,True
17433,2025-06-17,2582,2,4,8,618.28,,95485.14,True,True,True,True,True
17441,2025-07-15,1697,35,4,5,34145.0,,21081.07,True,True,True,True,True
17442,2026-02-16,866,11,8,4,155549.0,335.89,175781.37,True,True,True,True,True
17468,2025-01-21,2898,56,11,6,87006.0,71.09,125911.17,True,True,True,True,True
17474,2025-04-04,113,8,10,1,24198.0,20.09,32161.96,True,True,True,True,True
17488,2026-01-22,2829,71,15,12,52116.0,81.16,52100.03,True,True,True,True,True
17492,2025-05-19,1631,55,7,10,36105.0,80.29,39813.86,True,True,True,True,True
17500,2025-02-18,1920,67,15,3,7749.0,,3352.05,True,True,True,True,True
17509,2025-03-13,2812,2,13,2,69.9,4.48,13810.04,True,True,True,True,True
17516,2025-04-09,7,57,11,5,68400.0,,78411.63,True,True,True,True,True
17546,2025-05-24,1353,5,7,4,1.30646,166.86,174391.89,True,True,True,True,True
17556,2025-12-03,674,62,1,10,1362.51,,239068.17,True,True,True,True,True
17563,2025-11-27,285,12,1,5,1.63735,,296813.09,True,True,True,True,True
17591,2026-01-21,1517,19,13,5,1188.92,,97458.52,True,True,True,True,True
17605,2025-08-13,2554,19,5,8,116695.0,,29906.57,True,True,True,True,True
17617,2025-04-10,2250,55,3,11,94689.0,141.3,151985.92,True,True,True,True,True
17641,2025-04-15,535,63,10,10,20695.0,44.94,41298.21,True,True,True,True,True
17651,2025-01-21,1889,29,1,12,128842.0,,90000.82,True,True,True,True,True
17652,2026-01-11,2436,29,12,3,99751.0,73.46,116447.9,True,True,True,True,True
17664,2025-01-17,54,4,4,11,1.4295,,92508.26,True,True,True,True,True
17680,2026-01-28,2492,42,5,10,188543.0,183.58,304939.6,True,True,True,True,True
17688,2025-08-14,2554,18,4,1,128626.0,,239402.99,True,True,True,True,True
17696,2025-06-16,2764,38,9,11,77691.0,,149258.29,True,True,True,True,True
17740,2025-09-23,2765,65,14,3,71614.0,,48252.59,True,True,True,True,True
17741,2025-05-29,2569,52,11,10,1.06572,94.57,34523.32,True,True,True,True,True
17771,2026-01-28,343,34,13,12,115246.0,,188957.92,True,True,True,True,True
17775,2026-02-20,1516,23,13,9,41548.0,96.61,38569.0,True,True,True,True,True
17793,2025-09-15,1379,4,4,8,43168.0,,20748.92,True,True,True,True,True
17812,2025-05-19,1761,50,7,8,1919.16,253.4,267112.5,True,True,True,True,True
17816,2025-05-24,1503,49,6,1,1.75178,,180871.93,True,True,True,True,True
17821,2025-06-05,1736,58,15,7,116939.0,,224412.14,True,True,True,True,True
17826,2025-05-08,979,9,8,7,29967.0,26.77,23219.83,True,True,True,True,True
17864,2026-01-25,1648,43,12,10,137071.0,143.43,239114.78,True,True,True,True,True
17900,2025-07-28,1210,15,4,3,96735.0,192.72,132840.88,True,True,True,True,True
17910,2026-01-05,171,39,14,6,50719.0,,56283.75,True,True,True,True,True
17935,2025-04-12,1674,26,15,7,1.20707,192.82,73573.33,True,True,True,True,True
17947,2026-02-13,3624,9,15,10,30445.0,46.62,21867.59,True,True,True,True,True
17972,2025-04-23,2714,70,7,2,1.86258,,40886.98,True,True,True,True,True
17983,2025-06-09,2152,17,5,12,143765.0,90.47,103598.75,True,True,True,True,True
17997,2025-08-11,305,28,11,3,68593.0,,24335.29,True,True,True,True,True
18013,2025-10-21,2645,76,15,4,59934.0,,57970.72,True,True,True,True,True
18016,2025-07-24,2520,29,13,7,107290.0,91.82,87801.03,True,True,True,True,True
18065,2026-01-29,247,1,8,4,76293.0,,99328.1,True,True,True,True,True
18070,2025-05-19,1252,24,15,9,1105.44,,42036.08,True,True,True,True,True
18073,2025-09-04,734,57,2,2,35973.0,32.57,69885.29,True,True,True,True,True
18086,2025-12-20,3500,37,2,7,1.2177,,88014.42,True,True,True,True,True
18097,2025-02-27,2595,57,6,4,737.96,103.66,135498.12,True,True,True,True,True
18109,2025-08-15,2456,63,3,8,141480.0,209.89,211337.86,True,True,True,True,True
18126,2025-11-03,788,71,11,2,852.87,134.66,98006.09,True,True,True,True,True
18139,2025-07-15,1386,67,13,7,108375.0,218.84,146734.87,True,True,True,True,True
18233,2025-05-31,1185,119,7,8,11933.0,,16956.34,True,True,True,True,True
18247,2026-02-18,615,20,5,4,98134.0,132.49,44841.21,True,True,True,True,True
18261,2025-06-05,2074,46,15,4,1451.85,,232699.08,True,True,True,True,True
18278,2025-06-04,258,37,12,11,94271.0,,60166.07,True,True,True,True,True
18281,2025-08-09,716,5,12,6,24585.0,23.11,42195.67,True,True,True,True,True
18298,2025-08-20,2526,42,15,3,1.79226,,89763.91,True,True,True,True,True
18302,2026-01-20,1486,78,6,8,190241.0,,162604.52,True,True,True,True,True
18307,2025-04-04,365,30,13,7,49490.0,,59954.45,True,True,True,True,True
18332,2025-04-03,2509,15,5,3,968.8,,186546.64,True,True,True,True,True
18343,2025-08-20,2420,14,7,11,298.54,27.3,44657.88,True,True,True,True,True
18364,2025-09-22,820,25,10,2,644.05,102.98,62215.81,True,True,True,True,True
18372,2025-10-09,175,78,15,10,80535.0,125.32,142221.57,True,True,True,True,True
18390,2025-01-26,72,32,9,11,53120.0,,22690.51,True,True,True,True,True
18413,2025-05-30,883,70,5,6,846.62,,164050.19,True,True,True,True,True
18417,2025-12-29,2738,79,9,6,517.98,,35339.48,True,True,True,True,True
18428,2025-09-17,2284,30,3,10,69323.0,,48618.85,True,True,True,True,True
18451,2025-08-11,1864,53,14,6,44967.0,,38075.3,True,True,True,True,True
18477,2025-07-15,1929,38,11,8,72757.0,,93111.71,True,True,True,True,True
18487,2026-01-10,2757,30,10,5,458.02,,25645.51,True,True,True,True,True
18536,2025-02-25,2356,78,14,5,1243.64,173.66,145053.59,True,True,True,True,True
18576,2025-01-28,156,57,9,3,195535.0,370.12,296095.34,True,True,True,True,True
18648,2025-07-21,2318,70,9,2,168676.0,2355.18,83640.16,True,True,True,True,True
18649,2025-12-11,95,71,5,6,166597.0,,34433.78,True,True,True,True,True
18662,2025-06-23,21,68,13,4,1896.86,324.3,219208.25,True,True,True,True,True
18706,2025-03-27,817,32,15,1,1630.48,123.12,257974.22,True,True,True,True,True
18720,2025-10-09,829,21,4,2,0.0,42.34,37337.09,True,True,True,True,True
18733,2025-09-26,916,50,15,12,1.08231,138.21,24921.19,True,True,True,True,True
18736,2025-12-26,2556,65,6,12,194062.0,262.12,117575.34,True,True,True,True,True
18746,2025-05-01,1038,48,1,9,1.06788,172.21,122116.91,True,True,True,True,True
18753,2026-02-10,1687,51,3,6,1496.5,,294651.68,True,True,True,True,True
18754,2025-04-29,1352,40,10,9,12558.0,,2676.46,True,True,True,True,True
18757,2025-08-12,2239,16,7,4,99692.0,127.69,41439.05,True,True,True,True,True
18765,2025-10-20,1915,30,13,3,1.11494,276.11,41440.54,True,True,True,True,True
18766,2025-11-24,1657,30,9,11,40854.0,72.15,54473.24,True,True,True,True,True
18772,2025-01-07,578,55,1,6,167739.0,379.41,309721.37,True,True,True,True,True
18782,2025-01-31,678,42,7,5,83520.0,87.92,104453.96,True,True,True,True,True
18791,2025-09-04,1083,72,8,2,19963.0,13.45,21314.14,True,True,True,True,True
18814,2025-04-07,2843,37,13,10,1.79025,255.11,51409.02,True,True,True,True,True
18825,2026-02-16,2646,45,13,10,1.73773,203.85,226813.54,True,True,True,True,True
18830,2026-02-11,1654,5,11,1,79.37,10.63,8266.33,True,True,True,True,True
18833,2025-10-19,128,49,5,3,1317.58,151.49,235056.71,True,True,True,True,True
18859,2026-01-08,1790,47,2,7,1.30806,218.63,218091.79,True,True,True,True,True
18894,2025-10-22,405,34,5,5,1078.17,180.27,59427.83,True,True,True,True,True
18897,2025-01-04,638,42,4,8,44158.0,96.22,44396.93,True,True,True,True,True
18903,2025-06-09,1286,38,14,2,130251.0,160.44,220843.52,True,True,True,True,True
18921,2025-02-01,2300,24,14,6,27621.0,,42590.34,True,True,True,True,True
18994,2025-03-07,1680,42,3,1,26663.0,44.15,46960.8,True,True,True,True,True
19005,2025-01-02,325,66,11,6,1.22188,266.12,177101.7,True,True,True,True,True
19018,2025-08-25,1410,57,1,3,39229.0,,36733.73,True,True,True,True,True
19022,2025-03-02,2651,27,7,12,72948.0,180.13,34648.34,True,True,True,True,True
19044,2025-05-02,2452,63,1,2,86662.0,,149695.37,True,True,True,True,True
19058,2025-06-11,1866,53,1,8,180781.0,290.5,302423.31,True,True,True,True,True
19060,2025-10-14,2963,4,1,7,1141.72,,212170.77,True,True,True,True,True
19064,2025-04-06,2163,63,14,9,1.89794,,223434.49,True,True,True,True,True
19106,2025-02-11,2615,53,14,9,106146.0,154.12,182549.13,True,True,True,True,True
19125,2025-04-15,862,76,13,5,165262.0,350.6,92728.81,True,True,True,True,True
19209,2026-01-20,628,43,15,9,55792.0,989.1,98709.85,True,True,True,True,True
19210,2025-10-02,537,18,2,3,5144.0,4.42,1691.78,True,True,True,True,True
19213,2025-10-16,1948,22,5,7,62362.0,,107500.27,True,True,True,True,True
19225,2025-08-18,1446,80,10,6,1.01967,198.53,37866.44,True,True,True,True,True
19236,2025-08-22,2144,5,13,1,1.49791,96.46,175711.79,True,True,True,True,True
19242,2025-09-14,2068,38,11,6,7381.0,18.42,7074.61,True,True,True,True,True
19252,2025-10-23,150,30,4,5,7620.0,,13450.11,True,True,True,True,True
19336,2026-01-08,1404,45,13,5,57045.0,73.29,72597.26,True,True,True,True,True
19370,2026-02-06,2961,30,11,10,170915.0,,266674.37,True,True,True,True,True
19403,2026-02-04,222,12,5,7,714.47,,23037.66,True,True,True,True,True
19418,2025-07-24,112,76,11,12,1.32408,,97051.08,True,True,True,True,True
19442,2025-03-26,1182,78,14,3,1.77834,,118734.91,True,True,True,True,True
19458,2025-08-03,2062,7,14,8,144233.0,121.28,249339.58,True,True,True,True,True
19503,2025-02-10,2075,40,9,5,61736.0,117.25,15856.96,True,True,True,True,True
19530,2025-05-20,151,69,14,1,7715.0,5.16,4710.33,True,True,True,True,True
19552,2025-09-03,2946,60,6,3,1.35463,333.1,194444.88,True,True,True,True,True
19640,2026-01-29,1259,39,3,6,1608.85,,256644.73,True,True,True,True,True
19649,2025-10-23,1642,70,2,4,198416.0,189.96,390232.42,True,True,True,True,True
19668,2025-08-31,2319,38,7,2,57374.0,,74872.05,True,True,True,True,True
19711,2025-09-28,636,33,1,6,89256.0,,27911.19,True,True,True,True,True
19722,2025-08-29,918,48,1,7,1.82014,94.5,44929.82,True,True,True,True,True
19739,2025-02-01,1148,69,9,5,1.52432,,150478.42,True,True,True,True,True
19754,2025-04-17,1477,6,3,7,1.38453,248.07,84851.48,True,True,True,True,True
19779,2025-07-31,1193,6,14,7,188032.0,199.24,187173.49,True,True,True,True,True
19823,2025-02-25,178,45,11,11,1381.6,184.13,259728.68,True,True,True,True,True
19960,2025-04-28,1472,78,4,2,1.95495,385.92,252911.05,True,True,True,True,True
19963,2025-06-04,1862,45,7,9,29083.0,,55912.46,True,True,True,True,True
19974,2025-11-15,1740,62,2,11,192345.0,235.99,114532.67,True,True,True,True,True
19977,2025-09-16,2808,23,2,8,123890.0,,39724.64,True,True,True,True,True
19996,2025-10-20,1799,35,13,12,154051.0,77.1,78686.06,True,True,True,True,True
20012,2025-08-20,2450,54,15,1,112388.0,140.44,210078.67,True,True,True,True,True
20022,2025-10-04,2135,75,14,12,1.71402,352.26,237486.99,True,True,True,True,True
20039,2025-11-01,150,1,7,4,143459.0,179.49,75817.8,True,True,True,True,True
20047,2025-01-01,256,72,2,11,89122.0,81.24,172975.08,True,True,True,True,True
20061,2025-05-27,2390,43,2,7,114.5,15.61,8223.7,True,True,True,True,True
20125,2025-03-03,1189,18,10,10,111937.0,138.28,124197.25,True,True,True,True,True
20141,2026-01-26,2545,5,2,2,1.30773,312.27,152887.66,True,True,True,True,True
20166,2025-06-06,1824,16,9,11,1.26993,76.53,138746.94,True,True,True,True,True
20171,2025-05-11,2167,66,14,10,180016.0,152.17,178548.05,True,True,True,True,True
20208,2025-09-05,2781,17,5,2,1786.98,216.09,271631.51,True,True,True,True,True
20225,2026-01-13,2996,54,15,9,1.27779,105.46,228661.56,True,True,True,True,True
20280,2025-01-10,1661,5,11,6,166246.0,339.28,300737.05,True,True,True,True,True
20299,2025-08-13,1058,32,12,6,1494.4,362.73,176714.9,True,True,True,True,True
20307,2025-08-22,2707,21,4,6,918.92,,150679.6,True,True,True,True,True
20326,2025-02-15,2422,73,12,11,72075.0,161.52,19626.25,True,True,True,True,True
20356,2025-06-13,2507,7,11,9,1.38372,,265777.5,True,True,True,True,True
20373,2026-01-31,734,39,7,4,158067.0,257.42,53772.23,True,True,True,True,True
20374,2025-10-19,6,54,11,3,26267.0,31.19,42082.8,True,True,True,True,True
20388,2025-08-22,1182,74,3,8,65.65,10.08,1657.7,True,True,True,True,True
20408,2025-03-26,890,31,13,5,1.25188,200.71,167491.8,True,True,True,True,True
20424,2026-01-25,2281,34,13,7,185929.0,,252785.45,True,True,True,True,True
20432,2025-02-10,670,23,8,1,177587.0,,118528.12,True,True,True,True,True
20449,2025-07-02,1800,72,6,9,87863.0,147.06,173179.07,True,True,True,True,True
20554,2025-04-20,910,34,6,10,69732.0,159.59,98342.64,True,True,True,True,True
20581,2025-09-21,446,63,13,8,74508.0,127.83,88027.48,True,True,True,True,True
20604,2025-11-19,2322,5,6,9,62013.0,96.83,77350.44,True,True,True,True,True
20612,2025-10-31,298,48,7,4,123550.0,,52132.63,True,True,True,True,True
20632,2026-02-01,2904,66,2,9,122226.0,,66591.6,True,True,True,True,True
20644,2025-02-24,1627,29,6,2,181583.0,,341599.3,True,True,True,True,True
20684,2026-01-20,254,19,8,8,0.0,,162828.31,True,True,True,True,True
20692,2025-04-05,2189,77,9,12,659.87,,48812.99,True,True,True,True,True
20705,2025-11-26,1502,28,6,9,27482.0,32.1,48171.38,True,True,True,True,True
20736,2025-05-18,1044,47,3,10,661.09,38.0,44073.22,True,True,True,True,True
20744,2026-02-10,1194,74,3,9,9620.0,10.19,6778.2,True,True,True,True,True
20763,2025-02-25,2620,56,6,12,1693.15,291.44,201359.78,True,True,True,True,True
20764,2025-12-14,1115,15,12,12,1353.33,,140135.54,True,True,True,True,True
20827,2025-11-17,2949,60,15,2,129220.0,,178845.89,True,True,True,True,True
20828,2025-11-01,1241,27,9,2,20723.0,49.74,34559.63,True,True,True,True,True
20836,2025-11-17,2713,31,14,2,1706.66,214.47,204779.27,True,True,True,True,True
20843,2025-08-13,1485,70,1,12,56124.0,117.3,33916.87,True,True,True,True,True
20862,2025-06-26,1022,74,7,11,14932.0,24.03,15452.58,True,True,True,True,True
20867,2025-11-23,2224,78,1,8,683.49,,106648.66,True,True,True,True,True
20887,2025-06-17,1859,34,13,5,27099.0,21.32,29780.64,True,True,True,True,True
20897,2025-02-05,1441,43,12,3,1517.57,,282396.16,True,True,True,True,True
20913,2025-03-29,37,40,11,4,33054.0,,29498.63,True,True,True,True,True
20945,2025-12-22,2174,24,11,4,1.64153,184.7,90023.77,True,True,True,True,True
20949,2025-03-23,2702,55,13,4,62790.0,,31639.54,True,True,True,True,True
20953,2025-01-16,1589,70,4,7,1942.89,267.29,370296.25,True,True,True,True,True
20955,2025-08-18,2469,15,14,2,73075.0,111.56,41090.44,True,True,True,True,True
21026,2026-01-18,2755,29,14,9,76369.0,127.39,31645.22,True,True,True,True,True
21056,2026-01-24,2806,10,2,11,114120.0,,223127.64,True,True,True,True,True
21087,2026-01-23,1318,80,5,4,1628.51,132.52,197230.23,True,True,True,True,True
21093,2025-05-23,2038,75,5,6,65619.0,,31495.27,True,True,True,True,True
21102,2025-07-04,2785,51,9,1,57555.0,,114299.49,True,True,True,True,True
21115,2025-12-11,970,15,15,2,27942.0,62.94,28938.48,True,True,True,True,True
21125,2025-08-24,1898,61,12,1,77306.0,45.44,45948.67,True,True,True,True,True
21133,2025-11-15,2403,18,2,1,123719.0,138.05,59795.52,True,True,True,True,True
21147,2025-08-26,1162,62,2,8,1.82565,,56465.2,True,True,True,True,True
21156,2025-04-20,28,14,9,1,154682.0,279.76,64603.41,True,True,True,True,True
21216,2025-01-04,232,71,12,9,90555.0,219.67,98091.42,True,True,True,True,True
21245,2025-04-02,2990,19,5,10,85452.0,125.61,34847.73,True,True,True,True,True
21246,2025-12-25,1523,47,7,3,1104.16,67.29,198252.28,True,True,True,True,True
21247,2025-04-15,2406,40,5,3,265.64,,36146.47,True,True,True,True,True
21254,2025-05-19,2294,68,6,5,1.9104,,339777.7,True,True,True,True,True
21255,2025-12-01,2842,10,14,8,191597.0,,109458.79,True,True,True,True,True
21279,2025-10-01,945,69,6,8,90082.0,63.61,162234.84,True,True,True,True,True
21282,2025-08-31,501,65,9,10,78481.0,175.65,101782.09,True,True,True,True,True
21283,2026-02-13,379,71,2,4,110312.0,119.97,216369.12,True,True,True,True,True
21342,2025-01-29,1945,49,4,3,29937.0,,17210.6,True,True,True,True,True
21377,2025-04-21,1848,69,4,9,194903.0,,330160.49,True,True,True,True,True
21412,2025-04-29,1651,12,4,8,6084.0,,3729.01,True,True,True,True,True
21425,2026-02-01,1027,12,3,5,95056.0,,44750.86,True,True,True,True,True
21444,2026-01-26,2717,53,9,4,0.0,,45126.26,True,True,True,True,True
21452,2025-12-14,2385,57,15,2,51503.0,,47480.75,True,True,True,True,True
21454,2025-03-16,2627,80,2,5,852.53,,102178.23,True,True,True,True,True
21457,2025-03-25,2175,40,6,1,84046.0,,42640.64,True,True,True,True,True
21474,2025-11-24,1439,52,4,6,75323.0,120.47,139284.31,True,True,True,True,True
21483,2026-01-01,674,23,7,2,13146.0,,24279.89,True,True,True,True,True
21503,2026-02-04,2766,66,12,11,95710.0,159.72,134123.27,True,True,True,True,True
21504,2025-09-20,1473,75,11,12,114065.0,,144408.83,True,True,True,True,True
21542,2025-04-22,1387,58,10,8,88290.0,169.69,86639.44,True,True,True,True,True
21557,2026-02-10,2158,110,6,1,197954.0,432.18,82993.88,True,True,True,True,True
21590,2025-08-16,1177,109,14,2,1634.4,,60848.98,True,True,True,True,True
21629,2025-12-07,2525,16,1,2,1721.45,261.47,87778.59,True,True,True,True,True
21630,2025-11-13,1727,28,8,7,1804.19,181.53,38769.63,True,True,True,True,True
21654,2025-10-17,1026,68,8,10,1.86782,277.23,130767.18,True,True,True,True,True
21659,2025-04-26,3801,16,13,4,64010.0,65.67,62394.0,True,True,True,True,True
21689,2026-01-03,1712,4,13,11,698.93,1256.72,107371.5,True,True,True,True,True
21695,2026-02-03,1296,9,4,3,173835.0,351.99,157339.41,True,True,True,True,True
21700,2025-11-13,2934,24,3,11,136134.0,313.77,222649.94,True,True,True,True,True
21716,2025-01-08,654,70,14,11,101196.0,,106872.42,True,True,True,True,True
21762,2025-01-10,2231,47,14,12,133823.0,,34704.07,True,True,True,True,True
21803,2026-02-10,1402,14,5,3,77630.0,,24632.17,True,True,True,True,True
21806,2025-02-11,1790,66,8,6,159436.0,221.31,137759.12,True,True,True,True,True
21874,2025-12-15,2535,45,12,6,1644.85,407.01,156316.31,True,True,True,True,True
21880,2025-09-14,2895,14,8,1,1761.11,166.85,315238.07,True,True,True,True,True
21910,2025-06-12,1393,59,5,4,87564.0,163.24,67830.8,True,True,True,True,True
21915,2025-03-18,263,35,15,10,68800.0,137.91,89791.54,True,True,True,True,True
21925,2025-02-07,2358,50,12,5,1796.46,129.95,232872.56,True,True,True,True,True
21927,2026-01-28,1022,41,12,8,42556.0,40.41,29637.03,True,True,True,True,True
21934,2025-02-07,3505,63,15,1,1236.42,168.36,100669.63,True,True,True,True,True
21940,2025-05-18,794,60,3,10,145327.0,,193044.9,True,True,True,True,True
21959,2025-05-21,1690,80,3,8,1103.63,,161667.1,True,True,True,True,True
22000,2025-09-10,590,16,12,9,228.1,,38132.57,True,True,True,True,True
22002,2026-02-05,1235,77,8,10,17586.0,32.98,23125.54,True,True,True,True,True
22020,2026-01-14,1598,5,13,1,1.97612,,55388.46,True,True,True,True,True
22038,2025-04-26,1798,45,10,3,98291.0,68.65,80337.19,True,True,True,True,True
22068,2025-05-08,325,58,4,11,137607.0,222.46,199670.53,True,True,True,True,True
22074,2025-01-08,2554,58,3,6,188772.0,168.56,201947.33,True,True,True,True,True
22120,2025-07-30,288,7,3,2,181551.0,263.86,196171.65,True,True,True,True,True
22154,2026-02-12,566,44,14,9,1879.4,,355967.46,True,True,True,True,True
22243,2025-11-22,834,35,4,6,1101.1,,114882.5,True,True,True,True,True
22253,2025-01-08,1102,51,3,7,126532.0,248.24,88777.42,True,True,True,True,True
22264,2025-10-10,1005,50,11,7,26129.0,25.21,20566.13,True,True,True,True,True
22274,2025-07-03,2855,64,1,2,172773.0,144.73,250915.41,True,True,True,True,True
22307,2025-02-12,1562,21,8,10,82274.0,42.9,19517.64,True,True,True,True,True
22315,2025-07-14,1392,55,1,8,787.57,,23499.45,True,True,True,True,True
22324,2025-11-22,1409,62,7,4,1.07021,,24430.95,True,True,True,True,True
22401,2025-11-20,1076,4,6,6,410.34,,50561.63,True,True,True,True,True
22404,2025-07-24,2647,71,10,5,1.58901,151.19,222200.18,True,True,True,True,True
22410,2025-10-23,834,36,2,9,84315.0,77.35,140682.48,True,True,True,True,True
22415,2025-02-04,208,48,2,1,60868.0,,99467.13,True,True,True,True,True
22461,2025-04-13,1867,48,10,10,55358.0,31.9,73393.19,True,True,True,True,True
22478,2025-03-30,2454,14,1,7,60865.0,34.69,26381.93,True,True,True,True,True
22487,2025-09-07,2500,17,7,11,1275.87,,85866.25,True,True,True,True,True
22501,2025-07-06,2695,26,11,10,55998.0,118.57,26529.28,True,True,True,True,True
22504,2026-02-04,2739,11,4,9,108000.0,107.82,100712.91,True,True,True,True,True
22509,2025-09-16,1010,34,10,8,736.39,58.97,39839.03,True,True,True,True,True
22515,2025-12-19,2215,60,7,6,859.37,,68648.55,True,True,True,True,True
22559,2025-11-21,919,12,4,10,104757.0,,119058.85,True,True,True,True,True
22560,2026-01-27,442,104,10,2,1.70487,347.15,139301.26,True,True,True,True,True
22576,2025-07-09,1432,42,15,7,140924.0,241.65,97920.98,True,True,True,True,True
22583,2025-03-26,62,17,5,8,158497.0,,311340.97,True,True,True,True,True
22585,2025-06-25,1436,54,12,6,185532.0,,258870.08,True,True,True,True,True
22595,2026-01-30,1985,29,8,5,77145.0,,39160.12,True,True,True,True,True
22609,2025-08-28,129,67,12,8,26557.0,42.58,38000.0,True,True,True,True,True
22615,2025-12-12,2319,45,7,10,1047.35,260.33,70464.81,True,True,True,True,True
22631,2025-10-31,1054,76,13,9,75595.0,118.6,109986.96,True,True,True,True,True
22640,2025-12-03,1259,65,10,10,1.8671,356.98,88225.33,True,True,True,True,True
22647,2026-01-05,1849,59,8,9,1026.22,119.69,115765.74,True,True,True,True,True
22654,2025-07-06,2453,49,5,5,1803.57,194.64,356363.1,True,True,True,True,True
22655,2025-04-06,647,47,3,12,50465.0,,37269.7,True,True,True,True,True
22677,2025-07-02,807,17,6,12,26208.0,,37001.27,True,True,True,True,True
22687,2025-10-20,2001,30,2,6,16202.0,36.73,27488.58,True,True,True,True,True
22716,2025-10-31,961,66,1,6,110995.0,151.28,135653.84,True,True,True,True,True
22746,2026-02-07,1648,29,15,2,87829.0,97.48,139060.65,True,True,True,True,True
22754,2025-05-03,2129,22,5,5,1270.59,,214796.22,True,True,True,True,True
22767,2025-04-12,1907,5,12,12,861.74,100.74,149895.13,True,True,True,True,True
22770,2025-03-21,22,63,3,3,32173.0,42.25,21000.69,True,True,True,True,True
22773,2025-09-03,538,6,4,8,100232.0,,81132.25,True,True,True,True,True
22792,2025-10-13,1316,17,7,7,111743.0,96.67,142902.15,True,True,True,True,True
22793,2025-08-16,490,9,4,7,1645.06,,91130.26,True,True,True,True,True
22796,2025-01-23,1009,11,11,12,24243.0,33.9,39083.36,True,True,True,True,True
22825,2025-07-16,2912,2,13,3,134499.0,298.58,185255.98,True,True,True,True,True
22850,2025-11-07,316,62,1,7,64552.0,,29707.9,True,True,True,True,True
22878,2025-07-15,2040,64,2,9,1651.46,343.77,261151.31,True,True,True,True,True
22888,2025-07-29,195,34,12,2,84615.0,82.27,106787.32,True,True,True,True,True
22906,2025-04-25,924,25,13,5,38158.0,,8674.77,True,True,True,True,True
22908,2025-03-19,520,28,12,5,159205.0,80.77,249149.6,True,True,True,True,True
22913,2025-12-07,2431,6,13,7,1084.6,,49438.15,True,True,True,True,True
22934,2026-02-05,2198,4,8,11,575.93,45.02,52531.49,True,True,True,True,True
22937,2026-01-23,2172,27,7,9,921.76,182.36,79785.48,True,True,True,True,True
22943,2025-03-31,1560,33,6,6,858.36,,66595.8,True,True,True,True,True
22952,2025-06-19,1834,74,11,5,1440.26,,239282.26,True,True,True,True,True
22965,2025-05-22,1242,18,2,6,59000.0,,37886.52,True,True,True,True,True
22984,2025-11-21,2911,16,15,1,71184.0,137.75,100829.32,True,True,True,True,True
23022,2026-02-15,780,54,9,8,1.05878,216.6,164947.08,True,True,True,True,True
23044,2025-07-27,187,14,5,4,1.93522,377.01,161700.75,True,True,True,True,True
23063,2026-01-28,1877,34,7,9,5939.0,10.17,3510.43,True,True,True,True,True
23076,2025-12-28,951,17,14,2,16276.0,20.06,18447.66,True,True,True,True,True
23078,2025-03-09,632,80,3,5,1556.82,79.32,57064.13,True,True,True,True,True
23104,2025-09-17,341,35,1,12,375.86,24.93,8021.1,True,True,True,True,True
