id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,prima_valida,monto_valido,comision_valida,fecha_valida,ids_validos,motivo_rechazo
19523,,901,36,6,6,141679.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19524,,952,61,9,8,70481.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19525,,1622,42,10,3,,189.7,29105.84,False,True,True,False,True,"fecha_invalida,prima_invalida"
19526,,1197,45,5,1,119330.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19527,,2204,35,8,12,55861.0,99.8,27853.21,True,True,True,False,True,fecha_invalida
19528,,771,64,1,2,21251.0,18.44,41699.1,True,True,True,False,True,fecha_invalida
19529,,1973,1,3,6,96249.0,62.86,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19531,,2242,36,7,12,102807.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19532,,315,56,7,7,51013.0,66.18,60508.99,True,True,True,False,True,fecha_invalida
19533,,3725,68,11,5,106062.0,174.0,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19534,,998,54,3,10,122403.0,,117990.7,True,True,True,False,True,fecha_invalida
19535,,1498,40,5,6,1859.08,162.97,190283.69,True,True,True,False,True,fecha_invalida
19536,,1868,5,10,4,145200.0,178.44,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19537,,465,67,3,8,150009.0,119.22,205102.2,True,True,True,False,True,fecha_invalida
19538,2025-10-20,1618,8,10,4,47647.0,,,True,False,True,True,True,monto_invalido
19539,,1841,38,9,2,71211.0,,47514.49,True,True,True,False,True,fecha_invalida
19540,,1606,47,14,7,34110.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19541,2026-01-31,1291,37,8,12,,23.57,27943.4,False,True,True,True,True,prima_invalida
19542,,1852,45,7,6,,133.13,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19543,,2417,54,15,8,127546.0,76.44,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19544,,2167,7,10,10,1.83561,,83244.19,True,True,True,False,True,fecha_invalida
19545,,1291,57,13,5,1441.33,177.64,262913.0,True,True,True,False,True,fecha_invalida
19546,,407,59,9,11,0.0,405.33,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19547,,2304,35,9,6,1523.23,169.37,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19548,2025-01-22,480,71,8,4,45759.0,,,True,False,True,True,True,monto_invalido
19549,,1117,15,13,7,13523.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19550,,771,6,15,2,,80.55,108689.46,False,True,True,False,True,"fecha_invalida,prima_invalida"
19551,,1616,17,2,1,88799.0,221.89,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19553,,1045,38,1,7,1.79316,184.26,162582.95,True,True,True,False,True,fecha_invalida
19554,,2765,40,10,2,180907.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19555,,1632,8,3,12,163732.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19556,,2804,62,2,5,1.31439,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19557,,397,73,12,8,882.13,,25301.82,True,True,True,False,True,fecha_invalida
19558,,659,28,12,7,191936.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19559,,1010,34,15,4,80061.0,160.12,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19560,,2815,67,12,12,,112.23,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19561,,1294,72,3,3,1.42984,,147140.02,True,True,True,False,True,fecha_invalida
19562,,1727,11,9,5,102716.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19563,,2881,26,5,6,1.01688,166.74,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19564,,2909,18,13,1,,354.52,264133.63,False,True,True,False,True,"fecha_invalida,prima_invalida"
19565,2025-05-05,3702,29,5,11,171104.0,125.77,,True,False,True,True,True,monto_invalido
19566,,2844,21,14,10,195271.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19567,2026-02-07,866,42,7,5,685.39,49.68,,True,False,True,True,True,monto_invalido
19568,2025-02-17,1119,12,15,12,179333.0,102.78,,True,False,True,True,True,monto_invalido
19569,,2511,62,6,9,132938.0,254.6,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19570,,398,44,5,9,121350.0,148.74,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19571,,2461,25,6,2,,174.18,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19572,,3835,67,5,6,685.36,61.18,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19573,2025-12-07,1464,6,11,3,,112.78,,False,False,True,True,True,"prima_invalida,monto_invalido"
19574,,1833,7,6,1,,,54634.9,False,True,True,False,True,"fecha_invalida,prima_invalida"
19575,2025-10-17,659,50,13,7,122462.0,190.44,,True,False,True,True,True,monto_invalido
19576,,2176,18,1,9,,146.51,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19577,,603,55,7,12,131.61,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19578,,1157,79,11,1,1.12432,114.81,68153.07,True,True,True,False,True,fecha_invalida
19579,,2691,17,11,6,78771.0,133.33,154005.99,True,True,True,False,True,fecha_invalida
19580,,54,22,1,11,,131.3,162010.64,False,True,True,False,True,"fecha_invalida,prima_invalida"
19581,,2582,51,8,6,35439.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19582,,2576,56,2,7,,88.55,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19583,,1182,42,7,9,1.35499,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19584,,2627,44,5,6,,,126965.65,False,True,True,False,True,"fecha_invalida,prima_invalida"
19585,2025-09-18,2541,15,14,5,,94.91,182773.88,False,True,True,True,True,prima_invalida
19586,2025-10-26,1659,80,10,2,,,334651.36,False,True,True,True,True,prima_invalida
19587,,751,31,7,1,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19588,,207,63,5,11,30939.0,72.94,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19589,,1492,63,11,9,,211.49,103618.25,False,True,True,False,True,"fecha_invalida,prima_invalida"
19590,,1940,64,10,5,1408.36,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19591,2025-11-30,767,42,1,2,898.27,206.43,,True,False,True,True,True,monto_invalido
19592,,947,10,14,10,,,249182.68,False,True,True,False,True,"fecha_invalida,prima_invalida"
19593,,2430,68,5,3,821.67,90.69,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19594,,1987,6,3,8,18252.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19595,,1097,64,7,10,57864.0,,43746.9,True,True,True,False,True,fecha_invalida
19596,,1891,13,2,7,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19597,,478,21,4,1,72708.0,93.87,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19598,,2077,37,14,4,57051.0,,20056.23,True,True,True,False,True,fecha_invalida
19599,,65,10,7,7,589.51,117.6,104802.46,True,True,True,False,True,fecha_invalida
19600,,2929,5,12,12,181916.0,2887.16,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19601,2025-09-25,2292,52,13,9,66534.0,,,True,False,True,True,True,monto_invalido
19602,,2001,51,15,9,1.28686,84.85,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19603,,2205,74,13,11,431.63,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19604,,3522,35,11,2,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19605,,655,44,12,3,8540.0,16.74,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19606,,401,64,10,8,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19607,,720,20,7,1,16737.0,35.82,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19608,,919,4,3,10,1.6251,349.7,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19609,,172,9,3,3,195728.0,,43828.07,True,True,True,False,True,fecha_invalida
19610,,31,61,12,7,983.49,,46944.23,True,True,True,False,True,fecha_invalida
19611,,820,44,5,1,769.76,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19612,,1125,2,1,3,,,121012.95,False,True,True,False,True,"fecha_invalida,prima_invalida"
19613,2025-04-11,2337,16,11,11,1154.62,,,True,False,True,True,True,monto_invalido
19614,,141,66,6,2,89850.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19615,2025-05-20,835,33,5,3,,136.9,,False,False,True,True,True,"prima_invalida,monto_invalido"
19616,,2332,18,9,12,29040.0,31.33,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19617,2025-08-02,2403,46,15,6,334.8,,,True,False,True,True,True,monto_invalido
19618,,263,68,1,6,108150.0,,159244.97,True,True,True,False,True,fecha_invalida
19619,,2563,76,14,8,121953.0,,80232.38,True,True,True,False,True,fecha_invalida
19620,,2317,27,1,2,1.26587,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19621,,518,110,12,4,1906.81,308.41,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19622,,2114,77,11,10,1.40704,129.94,109795.73,True,True,True,False,True,fecha_invalida
19623,,2130,39,13,9,121876.0,88.84,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19624,,2520,67,1,4,,100.62,274953.34,False,True,True,False,True,"fecha_invalida,prima_invalida"
19625,,106,64,7,7,50072.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19626,,589,71,10,5,68924.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19627,,1204,58,14,5,886.71,72.66,36074.06,True,True,True,False,True,fecha_invalida
19628,,1247,38,11,9,152816.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19629,,571,14,9,4,,156.93,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19630,,2115,32,5,7,135281.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19631,,1064,73,11,7,90997.0,,41004.71,True,True,True,False,True,fecha_invalida
19632,,2050,17,7,7,124478.0,167.91,168567.8,True,True,True,False,True,fecha_invalida
19633,2025-04-04,1780,39,11,5,193339.0,,,True,False,True,True,True,monto_invalido
19634,,2405,47,6,3,12589.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19635,,2466,71,1,8,144130.0,336.46,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19636,,1118,10,15,12,149412.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19637,,2037,16,15,8,918.98,184.7,179329.53,True,True,True,False,True,fecha_invalida
19638,,318,75,3,5,72014.0,60.93,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19639,,388,4,4,4,86874.0,49.58,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19641,,2494,77,8,10,1132.07,,213862.62,True,True,True,False,True,fecha_invalida
19642,,2331,4,6,8,1099.79,214.97,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19643,,158,78,9,1,154813.0,159.35,153618.0,True,True,True,False,True,fecha_invalida
19644,,976,39,11,1,,255.97,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19645,,668,53,8,4,1.6885,,67460.03,True,True,True,False,True,fecha_invalida
19646,2025-10-26,2428,47,13,9,86535.0,137.3,,True,False,True,True,True,monto_invalido
19647,,12,80,6,5,64813.0,157.54,108091.88,True,True,True,False,True,fecha_invalida
19648,,2107,49,6,10,25533.0,19.67,11944.68,True,True,True,False,True,fecha_invalida
19650,,1487,74,7,10,149513.0,,120988.35,True,True,True,False,True,fecha_invalida
19651,,2889,2,11,2,15312.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19652,2025-01-18,2694,24,5,7,,,45491.6,False,True,True,True,True,prima_invalida
19653,,1877,17,10,9,90470.0,53.04,87822.91,True,True,True,False,True,fecha_invalida
19654,,1437,50,8,1,158607.0,300.73,180512.53,True,True,True,False,True,fecha_invalida
19655,,2139,120,10,9,1131.06,272.52,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19656,,1601,46,15,7,116296.0,248.03,94801.58,True,True,True,False,True,fecha_invalida
19657,,484,92,6,12,,,196058.12,False,True,True,False,True,"fecha_invalida,prima_invalida"
19658,,2667,39,5,1,0.0,37.54,107565.58,True,True,True,False,True,fecha_invalida
19659,,781,27,9,1,103635.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19660,,471,5,14,6,,,7200.82,False,True,True,False,True,"fecha_invalida,prima_invalida"
19661,2026-01-20,1200,42,4,12,,2507.85,278343.29,False,True,True,True,True,prima_invalida
19662,,31,2,8,7,145205.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19663,,932,59,7,2,20476.0,45.28,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19664,,2698,36,8,1,247.53,,17347.75,True,True,True,False,True,fecha_invalida
19665,,995,55,11,5,81658.0,138.92,79923.24,True,True,True,False,True,fecha_invalida
19666,,2329,51,7,12,1.92968,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19667,,1147,27,1,5,1.56875,298.99,136648.87,True,True,True,False,True,fecha_invalida
19669,,975,71,6,9,,,130059.68,False,True,True,False,True,"fecha_invalida,prima_invalida"
19670,2026-01-04,2008,49,3,12,44410.0,98.19,,True,False,True,True,True,monto_invalido
19671,,990,50,10,2,143752.0,,216426.1,True,True,True,False,True,fecha_invalida
19672,2025-06-30,1271,75,5,5,160115.0,164.75,,True,False,True,True,True,monto_invalido
19673,,704,53,12,12,5030.0,4.31,1360.63,True,True,True,False,True,fecha_invalida
19674,,1152,12,14,9,112926.0,178.89,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19675,,1448,25,10,6,86519.0,44.33,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19676,,1871,28,10,6,83469.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19677,2025-01-22,2191,74,9,10,44712.0,102.24,,True,False,True,True,True,monto_invalido
19678,,1635,64,5,10,172221.0,,226763.41,True,True,True,False,True,fecha_invalida
19679,2025-09-04,2226,72,13,11,1.73484,,,True,False,True,True,True,monto_invalido
19680,,106,31,1,8,80363.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19681,,319,55,1,10,18817.0,,15815.82,True,True,True,False,True,fecha_invalida
19682,,1977,6,7,10,106226.0,158.45,149817.71,True,True,True,False,True,fecha_invalida
19683,,353,36,8,6,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19684,,432,37,2,7,80833.0,,108045.77,True,True,True,False,True,fecha_invalida
19685,,2861,75,13,6,183575.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19686,,2091,40,15,11,1.33391,,106136.63,True,True,True,False,True,fecha_invalida
19687,2026-01-05,2254,8,4,4,,33.64,,False,False,True,True,True,"prima_invalida,monto_invalido"
19688,2025-06-18,675,61,4,3,83565.0,141.01,,True,False,True,True,True,monto_invalido
19689,2025-03-14,2325,57,8,10,67210.0,121.73,,True,False,True,True,True,monto_invalido
19690,,2685,4,10,4,111128.0,108.21,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19691,2026-01-23,1909,70,2,2,85195.0,182.78,,True,False,True,True,True,monto_invalido
19692,,107,72,15,3,89180.0,,105472.02,True,True,True,False,True,fecha_invalida
19693,,8,65,8,4,985.95,201.36,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19694,2025-11-29,907,42,4,9,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
19695,,2294,37,8,3,62750.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19696,,2179,57,13,1,1295.16,,34485.86,True,True,True,False,True,fecha_invalida
19697,,2662,64,7,10,,122.22,142239.57,False,True,True,False,True,"fecha_invalida,prima_invalida"
19698,,2381,61,2,1,,26.57,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19699,,2701,76,1,5,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19700,,2485,22,6,1,0.0,,99865.74,True,True,True,False,True,fecha_invalida
19701,,282,76,1,4,628.68,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19702,,659,59,11,11,936.37,,177160.58,True,True,True,False,True,fecha_invalida
19703,,380,72,10,1,840.52,,44254.93,True,True,True,False,True,fecha_invalida
19704,,241,36,7,11,53961.0,35.07,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19705,,940,64,2,11,80122.0,,28145.41,True,True,True,False,True,fecha_invalida
19706,,2219,25,7,5,,,131775.06,False,True,True,False,True,"fecha_invalida,prima_invalida"
19707,,1135,1,5,8,,61.35,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19708,,20,56,4,10,227.32,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19709,,2477,62,12,8,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19710,,1162,59,1,5,29023.0,52.71,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19712,,1714,47,3,1,292.27,,50904.14,True,True,True,False,True,fecha_invalida
19713,2025-10-21,488,37,2,8,,99.75,144300.64,False,True,True,True,True,prima_invalida
19714,,1702,63,12,4,,62.0,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19715,,2940,48,7,1,101480.0,236.48,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19716,2025-11-29,2217,41,3,10,816.36,,,True,False,True,True,True,monto_invalido
19717,,1065,31,6,2,136981.0,126.66,214841.51,True,True,True,False,True,fecha_invalida
19718,,1621,62,9,9,149175.0,100.93,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19719,,146,10,14,12,-916.34,143.84,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19720,2026-01-14,482,57,14,8,,323.28,,False,False,True,True,True,"prima_invalida,monto_invalido"
19721,,709,69,9,3,,,122944.94,False,True,True,False,True,"fecha_invalida,prima_invalida"
19723,,2712,43,15,11,1171.94,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19724,,2888,18,3,11,1106.12,156.32,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19725,,761,75,2,2,88717.0,149.29,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19726,,2138,11,7,3,155244.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19727,2025-11-21,963,4,8,10,186522.0,186.78,,True,False,True,True,True,monto_invalido
19728,,2113,47,5,3,999.59,220.82,138807.48,True,True,True,False,True,fecha_invalida
19729,,2848,64,3,7,-1754.5,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19730,,2002,16,11,10,30393.0,27.36,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19731,,1589,101,8,9,113143.0,,93469.64,True,True,True,False,True,fecha_invalida
19732,,1042,26,12,6,130897.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19733,,2430,4,2,11,67525.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19734,,2381,30,6,3,112757.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19735,,2078,8,5,1,1454.53,316.11,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19736,,1055,38,1,4,543.25,66.59,45738.7,True,True,True,False,True,fecha_invalida
19737,,2438,63,12,5,1.3575,81.21,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19738,,1671,30,12,1,,305.29,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19740,,946,70,10,4,84159.0,193.41,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19741,,2150,38,7,2,101958.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19742,,1969,36,5,11,698.54,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19743,,1822,76,8,2,92352.0,88.68,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19744,2026-02-18,432,4,2,3,,163.35,71971.62,False,True,True,True,True,prima_invalida
19745,,1921,62,13,4,1110.52,195.14,35794.8,True,True,True,False,True,fecha_invalida
19746,,1782,79,15,7,26718.0,55.99,24284.94,True,True,True,False,True,fecha_invalida
19747,,851,62,10,7,739.27,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19748,,1490,14,12,12,1.55463,152.52,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19749,,2101,55,14,9,790.83,39.96,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19750,,1608,42,1,2,191675.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19751,,1216,79,15,4,136583.0,286.28,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19752,,859,66,9,7,1.42159,211.48,184122.29,True,True,True,False,True,fecha_invalida
19753,,112,75,6,9,1.95715,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19755,,719,2,7,5,102613.0,218.08,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19756,,1274,58,11,1,1.18674,176.22,24354.62,True,True,True,False,True,fecha_invalida
19757,,719,63,11,6,84809.0,1146.17,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19758,,1336,74,11,6,189749.0,156.83,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19759,,1604,117,11,9,159127.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19760,,1089,50,13,9,220.46,35.85,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19761,,2354,54,3,9,61219.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19762,,734,61,1,6,137836.0,,83486.44,True,True,True,False,True,fecha_invalida
19763,,2080,47,11,9,86038.0,,36337.95,True,True,True,False,True,fecha_invalida
19764,,2222,70,5,5,,,272940.02,False,True,True,False,True,"fecha_invalida,prima_invalida"
19765,2025-12-25,2863,63,9,3,82009.0,42.3,,True,False,True,True,True,monto_invalido
19766,,1176,44,1,12,1.82393,375.38,48147.02,True,True,True,False,True,fecha_invalida
19767,,2282,33,10,10,68561.0,131.69,61078.28,True,True,True,False,True,fecha_invalida
19768,,462,32,11,11,70230.0,100.58,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19769,,1767,2,1,3,,249.9,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19770,,2441,34,7,10,20321.0,43.19,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19771,,626,7,15,12,1544.61,,172010.21,True,True,True,False,True,fecha_invalida
19772,2025-09-09,2229,78,9,4,1.33743,239.83,,True,False,True,True,True,monto_invalido
19773,,247,48,8,11,20180.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19774,,2948,23,7,4,,,140394.68,False,True,True,False,True,"fecha_invalida,prima_invalida"
19775,,498,14,4,11,65879.0,96.69,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19776,,2061,42,13,2,1673.09,397.94,267863.06,True,True,True,False,True,fecha_invalida
19777,,2653,52,15,10,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19778,,437,8,2,9,72968.0,,54801.54,True,True,True,False,True,fecha_invalida
19780,2025-05-03,2600,7,13,7,31981.0,47.48,,True,False,True,True,True,monto_invalido
19781,,2929,73,4,2,716.82,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19782,,2963,79,9,1,78519.0,79.18,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19783,,2601,15,15,5,1264.38,,104112.42,True,True,True,False,True,fecha_invalida
19784,,1552,75,10,6,139456.0,,93295.57,True,True,True,False,True,fecha_invalida
19785,,1928,17,6,4,133.49,32.96,12982.16,True,True,True,False,True,fecha_invalida
19786,,106,52,2,9,,50.5,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19787,,1527,73,4,8,141.46,28.59,22237.46,True,True,True,False,True,fecha_invalida
19788,,1343,7,4,2,1993.58,495.62,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19789,,2040,76,12,6,,102.31,110157.18,False,True,True,False,True,"fecha_invalida,prima_invalida"
19790,2025-02-10,442,11,2,8,,,45216.94,False,True,True,True,True,prima_invalida
19791,,1578,15,8,7,20465.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19792,,2885,11,6,6,,391.14,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19793,,1887,34,5,3,181.41,16.09,14708.03,True,True,True,False,True,fecha_invalida
19794,,2985,9,6,10,153949.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19795,,451,3,11,12,,183.9,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19796,,2932,4,15,10,152313.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19797,,1963,67,2,4,1.47282,287.59,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19798,,2059,11,7,7,1030.0,203.98,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19799,,1456,77,3,12,,118.09,311039.23,False,True,True,False,True,"fecha_invalida,prima_invalida"
19800,2025-06-07,811,70,8,11,,9.08,,False,False,True,True,True,"prima_invalida,monto_invalido"
19801,,1558,5,10,6,10047.0,13.42,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19802,,2412,71,13,2,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19803,,2824,26,5,5,131.14,207.23,22975.77,True,True,True,False,True,fecha_invalida
19804,,778,49,7,6,1.73662,213.99,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19805,,2688,41,12,9,0.0,138.48,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19806,,1156,7,9,12,1.46929,,187307.56,True,True,True,False,True,fecha_invalida
19807,,488,13,9,5,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19808,,811,35,3,7,,,147343.93,False,True,True,False,True,"fecha_invalida,prima_invalida"
19809,,26,7,9,6,1.08331,66.04,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19810,2025-02-01,3697,9,14,10,39147.0,55.39,,True,False,True,True,True,monto_invalido
19811,,2612,65,3,5,19333.0,23.09,5791.06,True,True,True,False,True,fecha_invalida
19812,,1302,105,6,11,,,217609.27,False,True,True,False,True,"fecha_invalida,prima_invalida"
19813,,2123,14,5,12,138962.0,143.39,137602.13,True,True,True,False,True,fecha_invalida
19814,,2616,15,6,2,1.3338,291.01,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19815,,217,65,8,9,75021.0,,60661.91,True,True,True,False,True,fecha_invalida
19816,,527,14,5,5,155998.0,268.11,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19817,,2502,1,10,7,176459.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19818,,1714,69,12,11,,69.41,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
19819,,1100,37,1,4,133815.0,,211868.78,True,True,True,False,True,fecha_invalida
19820,,1080,26,9,11,6803.0,4.44,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19821,2025-01-03,505,56,7,6,,45.76,,False,False,True,True,True,"prima_invalida,monto_invalido"
19822,,2545,21,14,3,69148.0,43.06,133998.36,True,True,True,False,True,fecha_invalida
19824,,1930,78,8,11,118330.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19825,,1219,71,6,6,41007.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19826,,958,25,13,11,197788.0,,130148.03,True,True,True,False,True,fecha_invalida
19827,,1475,19,9,6,1.80112,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
19828,,686,91,11,3,1483.12,,89858.98,True,True,True,False,True,fecha_invalida
19829,,141,71,6,7,,,282078.49,False,True,True,False,True,"fecha_invalida,prima_invalida"
19830,,2998,58,9,7,141695.0,219.01,223088.75,True,True,True,False,True,fecha_invalida
