id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
1861,9096,13/07/2025,"9.168,72",Rechazado
1862,8975,2025/01/14, 14843.31 ,ABIERTO
1863,9190,2025-05-05,,ABIERTO
1864,15391,08-06-2025, 3382.32 ,Cerrado
1865,16379,11-08-25,9012.54,cerrado
1866,19983,2025/03/14,"14,763.23",Cerrado
1867,20421,2025-11-26, 1763.03 ,Rechazado
1868,9936,2025/04/03,308.97,
1869,22147,2025/08/21,7346.23,
1870,11103,2025-05-07,9002.31,Abierto
1871,8047,01-10-26,376.88,
1872,17080,2025/02/24,"2.309,58",Abierto
1873,11859,04-04-25,"-13,146.99",
1874,4879,2025-06-22,"7.708,61",ABIERTO
1875,10335,13/01/2025,"7.807,53",Cerrado
1876,18359,2025/05/30,10047.13,Cerrado
1877,13700,2025/05/29,"5.353,21",Abierto
1878,10154,2026-01-11,3709.75,Abierto
1879,14279,22-01-2025,"8.357,44",Rechazado
1880,11215,2025/06/10,"5.117,67",
1881,19041,2025/11/11, 12114.65 ,ABIERTO
1882,12872,06-11-25,11489.95,
1883,15435,2026-02-22, 10095.06 ,
1884,14239,02-17-26,,
1885,6887,2025-07-06, 13842.77 ,cerrado
1886,6035,2025/02/18,"7.138,65",
1887,24229,22/04/2025,N/A,
1888,1449,2025-01-24,"8.189,69",Rechazado
1889,21000,01-02-25,"12.867,83",
1890,19987,2025-06-12,"5.001,16",cerrado
1891,11314,08-27-25,-,Abierto
1892,19649,11/12/2025,"11,959.99",cerrado
1893,18563,09-10-2025, 11684.16 ,Rechazado
1894,7208,08-01-25,"4.466,26",Abierto
1895,5770,2025-05-01,"4,874.93",cerrado
1896,5035,2026-02-15,"11,911.40",
1897,9593,30-06-2025,-7911.77,cerrado
1898,20915,28/07/2025,"4.112,70",ABIERTO
1899,24792,2025/03/26, 500.44 ,cerrado
1900,24018,26/06/2025,"8.519,54",ABIERTO
1901,12631,01-23-26,"6.219,35",
1902,12002,03-06-25, 2549.46 ,ABIERTO
1903,12829,20-08-2025,N/A,Abierto
1904,4878,2025-08-08,"8,020.55",Rechazado
1905,5196,05-01-25,"9,207.30",ABIERTO
1906,6297,07/02/2025,,
1907,20850,06-16-25,"2.459,10",cerrado
1908,16064,12-22-25, 3366.23 ,Rechazado
1909,11885,26-11-2025,"13.989,03",
1910,2378,04-16-25,N/A,Rechazado
1911,5565,02-10-2025,"6,645.66",cerrado
1912,17755,23/05/2025,14037.66,Abierto
1913,22401,25/12/2025,N/A,
1914,20821,2025/05/13,N/A,ABIERTO
1915,4249,09-30-25,N/A,
1916,25680,2025-07-14,"1.148,33",cerrado
1917,1483,03/11/2025,2931.64,
1918,1757,31-05-2025,"12.031,73",Abierto
1919,23370,2025/01/19,10088.81,
1920,2147,01-05-2025,"9.470,81",ABIERTO
1921,12612,2025/10/20,"5,659.40",Rechazado
1922,21616,10-17-25, 11904.05 ,Cerrado
1923,245,2025-02-19,"14.073,33",Cerrado
1924,12548,14-02-2025, 8119.76 ,cerrado
1925,22265,2025-09-03, 376.05 ,cerrado
1926,9112,2025-03-08,7925.68,Rechazado
1927,12363,28/08/2025,,ABIERTO
1928,15754,2026-01-12,"13,705.13",Rechazado
1929,21325,06-06-2025,"3,395.35",Abierto
1930,1800,01-02-25,"931,65",
1931,11267,15-01-2026,-,Abierto
1932,4478,2025/02/19,N/A,Abierto
1933,18557,13-02-2025,-,Rechazado
1934,8622,02-09-2025, 7415.47 ,cerrado
1935,21513,2025-09-17,"8,989.34",ABIERTO
1936,10230,2025/09/16,N/A,Cerrado
1937,22608,09/03/2025,"14,412.57",cerrado
1938,6924,2025-05-20,"5.308,87",
1939,2404,01-17-25, 6091.70 ,ABIERTO
1940,5066,06-28-25,"2,616.09",Rechazado
1941,15081,07-11-25,11345.54,cerrado
1942,16781,12-04-2025,"4,068.51",cerrado
1943,25537,03/08/2025,"10.387,20",
1944,2978,08-29-25,7429.41,Cerrado
1945,17433,12-07-2025,"1.602,87",Rechazado
1946,9795,2025-06-27, -3125.37 ,
1947,5115,09-02-25,"5,760.59",ABIERTO
1948,24798,2026/02/10,"8,708.66",Cerrado
1949,24265,14-02-2026,"1.744,78",
1950,928,2025-10-25, 4200.55 ,Abierto
1951,11356,2025-06-16,"3.026,60",
1952,6007,2026-01-14,"2,171.99",Abierto
1953,25846,20-12-2025,817.11,
1954,18312,08-26-25,"4,234.84",cerrado
1955,15727,2025-07-11,"11.334,42",Abierto
1956,18072,12-01-25,"13,842.33",Cerrado
1957,5599,08-27-25, 4898.77 ,
1958,14376,06-20-25,"8.939,68",
1959,25653,09-26-25,N/A,Cerrado
1960,7060,09-02-2026,"2.478,99",Cerrado
1961,10180,18/06/2025,458.57,
1962,6185,2025-09-27,"2.784,93",Abierto
1963,7665,2025/02/01,"13,058.05",
1964,19457,11/11/2025,"12,371.01",
1965,10239,10-26-25,N/A,ABIERTO
1966,3564,06/08/2025, 7859.50 ,ABIERTO
1967,23070,2025-03-16,5037.27,
1968,12848,03-14-25,"14.024,56",
1969,12354,2025/08/08,"12.960,35",
1970,5997,2025/11/03,11445.06,Rechazado
1971,3132,01-06-2025,N/A,Abierto
1972,18246,10-11-2025,10681.55,
1973,22257,2025-10-25, 11972.26 ,ABIERTO
1974,3645,20/03/2025,"12,880.85",
1975,11929,09-24-25,,Rechazado
1976,1173,08-17-25,"5,061.00",Cerrado
1977,9405,2025/11/14,"11,568.01",Rechazado
1978,18718,2025/10/04, 11920.23 ,cerrado
1979,10310,04-13-25, 3324.42 ,Rechazado
1980,14985,2025-06-20,"747,73",Abierto
1981,21422,2025-02-24,"7.994,96",Rechazado
1982,13668,04-06-2025,N/A,Abierto
1983,23716,2026-01-23,"9.803,54",Rechazado
1984,8409,2025/01/22,"9.904,12",
1985,19738,2025-05-15,-,Abierto
1986,24076,2025-12-12,14157.66,Rechazado
1987,24279,25-12-2025,12141.05,Cerrado
1988,1267,2026/02/24,"12.110,14",Cerrado
1989,6342,01-16-26, 6561.12 ,Abierto
1990,18160,16-11-2025, 7007.90 ,cerrado
1991,21922,2025/05/27,-,ABIERTO
1992,5897,2025-09-22,,ABIERTO
1993,5951,2025-10-14,N/A,
1994,23527,12-05-25,"11,800.09",cerrado
1995,17771,2025/06/11,"3,354.38",Cerrado
1996,17443,2025-10-10,"1.059,17",ABIERTO
1997,21701,07-09-2025,3279.91,ABIERTO
1998,17036,07-04-25,"9,445.55",
1999,19698,13-09-2025, 12753.04 ,cerrado
2000,14424,12-15-25, 6440.22 ,
2001,15777,31-12-2025,8711.64,
2002,4406,27/01/2025,"3.963,28",Cerrado
2003,19906,12-19-25,-,
2004,1052,2025-08-17,,
2005,20692,2025/01/18,"13,354.86",Rechazado
2006,16866,2025-01-07, 2341.27 ,ABIERTO
2007,9647,2025-06-11,,Rechazado
2008,14641,2025/07/04,"2,002.05",Cerrado
2009,8864,2025/12/15,14996.75,
2010,14609,08/10/2025,"7.622,38",
2011,20873,2025-05-03,N/A,
2012,2116,2025/01/24,"10.914,37",Rechazado
2013,6808,2025-09-09,"2.668,84",
2014,18068,2025/08/14,N/A,ABIERTO
2015,966,18-07-2025,4633.19,
2016,18812,2025/10/06,11966.28,cerrado
2017,10286,12-30-25,-,
2018,21296,2025-05-01,N/A,Rechazado
2019,14718,2025/05/31,-,
2020,1105,2025-04-06, 7568.87 ,
2021,8496,11-04-2025, 10438.48 ,Abierto
2022,15595,2025/11/25,11585.72,ABIERTO
2023,6099,02-05-2025,"11,576.41",Rechazado
2024,17630,2025-12-09,7155.37,Rechazado
2025,23468,2025/08/14,"5,106.41",ABIERTO
2026,23719,02-11-2025,,cerrado
2027,13023,25-03-2025,N/A,
2028,8480,2025-05-17, 2800.94 ,Abierto
2029,506,16-08-2025, 12607.91 ,Abierto
2030,24667,2025/02/27,,Abierto
2031,24413,04-03-2025,"14.504,39",cerrado
2032,10770,09-02-25, 4257.60 ,cerrado
2033,23214,2025-02-02,N/A,
2034,15088,2025/06/08,"8,996.90",ABIERTO
2035,8993,29-09-2025, 6241.75 ,ABIERTO
2036,6962,2025-08-01,"14,164.09",
2037,6124,2025/12/04,"11.555,10",ABIERTO
2038,23938,15/12/2025,N/A,cerrado
2039,21609,07/09/2025,"7,463.52",Rechazado
2040,13752,05-28-25,"6,115.06",Cerrado
2041,6843,2025-04-15,693.97,Rechazado
2042,9167,04-21-25,"1,939.93",Abierto
2043,24839,2025-07-16,"2,562.93",Cerrado
2044,6772,2025-08-11,9201.83,Rechazado
2045,11343,12-06-25, 5598.05 ,
2046,9382,08-25-25, 4930.57 ,Abierto
2047,11408,2025/12/16, 508.55 ,Abierto
2048,15861,17-02-2025,"5.012,13",Cerrado
2049,5260,02-02-2026, 2951.18 ,Abierto
2050,2889,20-11-2025, 12798.94 ,
2051,6303,29/03/2025,14448.22,Abierto
2052,11775,10/10/2025,9190.32,
2053,10475,2025-02-12,"6,178.80",Cerrado
2054,22619,09-08-2025,"10.098,24",Abierto
2055,19974,02-20-26,11737.04,Abierto
2056,3311,18/02/2026,476.23,
2057,17814,2025-06-19, 12652.20 ,ABIERTO
2058,9187,04/07/2025, 3917.33 ,Abierto
2059,2554,2025-07-22,"9,394.92",ABIERTO
2060,2609,06/02/2025,"7.367,96",
2061,7090,2025-02-14,"10.419,00",ABIERTO
2062,10009,05-05-2025,,
2063,3841,2025-07-11,"13,965.79",Rechazado
2064,4006,19-10-2025, 6130.56 ,Abierto
2065,6177,2026/02/01,,ABIERTO
2066,6733,2025-03-28, 6514.50 ,Cerrado
2067,18940,2025/10/27,"14.080,58",
2068,20623,2025/10/05, 5598.66 ,
2069,15838,22/11/2025,"1,935.71",Abierto
2070,16333,2025/01/12,,Abierto
2071,18190,31/10/2025,N/A,ABIERTO
2072,19158,2026/01/27,5164.23,ABIERTO
2073,748,06-29-25, 6018.67 ,
2074,11752,2025/02/16,"12.130,78",Rechazado
2075,16490,2025-02-01,"8.174,67",
2076,18072,09-27-25,N/A,ABIERTO
2077,17252,10-20-25,"7.933,21",
2078,15511,25-01-2026,"4,027.17",
2079,6895,05/01/2025,-,
2080,10895,2025/12/01,,
2081,3369,2025-07-16,-,cerrado
2082,22021,2025-12-23,"8.533,00",cerrado
2083,14545,17/02/2026,N/A,cerrado
2084,12231,2025/01/13, 375.26 ,cerrado
2085,8290,03-08-2025,"2,917.90",Cerrado
2086,13810,31-07-2025, 13203.88 ,Abierto
2087,2627,16/04/2025,-,Abierto
2088,2488,14-08-2025,"9,104.12",
2089,2634,2025/01/24,"9,920.66",Cerrado
2090,13334,2025/08/18, 6943.67 ,ABIERTO
2091,5036,2025/01/22,13241.53,Cerrado
2092,3682,24-05-2025,N/A,Abierto
2093,4037,07-18-25,"1.286,47",Abierto
2094,11735,07-28-25,9284.86,Rechazado
2095,12067,09-10-25, 12193.03 ,ABIERTO
2096,20212,02-02-25,10913.99,
2097,3591,21/02/2025,"-6.057,44",Rechazado
2098,14020,2025-02-09,8582.29,ABIERTO
2099,11451,09/10/2025,10982.18,Abierto
2100,10108,2025-04-02, 1987.87 ,cerrado
2101,24844,19-06-2025, 1412.20 ,Rechazado
2102,25702,2025-11-11, 11456.76 ,
2103,17393,09/11/2025, 6191.46 ,Cerrado
2104,16856,11-02-2026,4766.37,Cerrado
2105,18088,21/03/2025, 8073.53 ,Abierto
2106,25564,18-11-2025,,Rechazado
2107,12057,2026/02/21,"11,051.74",Abierto
2108,25757,2025-04-07,8907.86,
2109,23109,01-02-2025,"10,971.03",Rechazado
2110,19846,2025/11/23, 4708.12 ,
2111,21573,01-07-2025,"2,992.60",Cerrado
2112,2291,2025-07-19,N/A,Cerrado
2113,19687,11-11-2025,"9.909,82",
2114,7677,18/04/2025,"4.151,82",Rechazado
2115,24559,08-02-2025,-,Rechazado
2116,12438,25-02-2025,-,cerrado
2117,24992,2025/04/03,"7.653,58",ABIERTO
2118,17518,11/03/2025,"13,923.05",Abierto
2119,11636,31-07-2025,-,Rechazado
2120,9202,2025-12-17,"1,092.28",
2121,19308,2025/02/07, 663.12 ,Rechazado
2122,12346,12-05-25,"8,568.98",Rechazado
2123,893,03-24-25,N/A,ABIERTO
2124,5124,2025-10-25,14936.35,ABIERTO
2125,10888,2025-12-13, 3348.65 ,ABIERTO
2126,12350,2025/11/10,"12.101,95",Abierto
2127,13382,01-08-2025, 14897.70 ,Rechazado
2128,9332,18/03/2025,3399.29,cerrado
2129,15817,24-11-2025,"1,554.97",
2130,24568,2025/08/01,"10,081.96",
2131,23436,2025-09-13,5982.94,cerrado
2132,25745,2025-07-21, 9260.15 ,Cerrado
2133,5582,2026/02/04,3173.90,
2134,15550,2025/05/26,N/A,Cerrado
2135,2938,02/01/2025,"2,872.80",ABIERTO
2136,12132,2025-08-04, 6320.16 ,Abierto
2137,3740,28/09/2025,N/A,cerrado
2138,20659,2025-11-11,"12.384,59",Rechazado
2139,1271,2025-04-04,10237.56,Cerrado
2140,20890,06/02/2025,-,ABIERTO
2141,8581,2025-09-15, 9118.98 ,
2142,10758,2025-09-20,11722.12,cerrado
2143,7049,09/01/2025,"14,263.63",
2144,3429,14/10/2025,1670.77,ABIERTO
2145,2154,07-01-25,"-8.284,40",ABIERTO
2146,18485,2025-10-26,9261.89,Cerrado
2147,18198,2025/06/06,14907.53,
2148,2733,2026/02/18,"325,67",cerrado
2149,20041,25-10-2025,"11.837,00",Cerrado
2150,22568,2025-01-20,3707.92,ABIERTO
2151,17498,25/08/2025,,
2152,23495,2025/11/25,5511.11,cerrado
2153,23172,08-09-25, 7871.92 ,Cerrado
2154,5275,08/07/2025,,Cerrado
2155,6403,01-02-25,,Rechazado
2156,16843,08-01-2025,,Rechazado
2157,4386,24/01/2025,14883.66,ABIERTO
2158,6626,26-11-2025,"3.317,82",Rechazado
2159,3796,2025/10/23,-,Cerrado
2160,17763,01-29-25,10933.93,
2161,23253,26/08/2025,-,Cerrado
2162,953,2025-09-01,"10,703.97",cerrado
2163,22022,03-15-25,"11.882,41",
2164,3580,04-18-25,"11.081,21",Rechazado
2165,22516,17/04/2025,"1.734,10",Abierto
2166,17272,2025-09-27,"5.817,24",ABIERTO
2167,20892,2025-01-15,"9,492.02",ABIERTO
2168,11975,27/07/2025,4716.66,Abierto
2169,920,2025-09-29,"12,524.67",cerrado
2170,13440,30/09/2025,,Cerrado
2171,6484,2025-06-03,,
2172,21824,16/02/2025, 5061.04 ,ABIERTO
2173,8693,2025/05/25,1265.15,Cerrado
2174,22616,16-06-2025,"6,605.23",Rechazado
2175,21219,2025/03/07,"4.325,25",
2176,14177,04-02-2025,7436.09,Rechazado
2177,12062,17-02-2025,,
2178,21517,09-22-25, 13089.13 ,ABIERTO
2179,13879,01-11-2025,"7.165,50",Cerrado
2180,14228,16-02-2025, 8440.65 ,Cerrado
2181,13324,15-10-2025, 10971.72 ,
2182,23939,01-02-26,7294.75,
2183,14188,2025-03-15, 1766.51 ,ABIERTO
2184,15946,01-11-25,"14.291,37",Cerrado
2185,13495,2025/02/27,11264.69,
2186,22878,2025/12/29, 8833.35 ,Rechazado
2187,6776,2025/03/16,-,Cerrado
2188,19306,2025/08/16,"9.700,04",Abierto
2189,8604,20-12-2025,6396.32,
2190,4196,10-23-25,14465.04,cerrado
2191,15378,21/05/2025,N/A,ABIERTO
2192,7276,22-04-2025,-,Cerrado
2193,23797,2025-09-17,4161.15,Cerrado
2194,24751,2025/06/21, 5918.66 ,Rechazado
2195,20237,09-20-25,1798.81,
2196,12443,05-05-25,-,Cerrado
2197,11018,30-09-2025, 6670.45 ,Rechazado
2198,10691,2025/12/05, 389.29 ,Abierto
2199,2655,2025/03/27, 9652.50 ,
2200,16302,2026/01/20, 14998.98 ,
2201,5693,10-25-25,-,Rechazado
2202,13509,29/01/2025,"504,49",cerrado
2203,15184,13/09/2025,"13,556.80",ABIERTO
2204,21082,2025-09-15, 2865.43 ,Cerrado
2205,19380,01/12/2025,"1,115.60",Rechazado
2206,12030,05-02-2026,"2.191,90",Cerrado
2207,23522,18/12/2025,-,
2208,20662,07-03-2025,"5,471.24",Abierto
2209,15719,19-12-2025,"9.523,17",Rechazado
2210,9364,2025/08/19,-,Cerrado
2211,24414,05-26-25,N/A,Rechazado
2212,3860,10-06-2025,"5,796.52",Abierto
2213,25745,2025/04/12,12529.36,Rechazado
2214,25517,02-10-2025,"2.615,55",ABIERTO
2215,18283,2025/04/27,13042.84,
2216,3983,2025/11/12, 2450.01 ,cerrado
2217,13829,2025-01-06, 1165.66 ,Abierto
2218,2121,2026/01/22,N/A,
2219,3863,02/11/2025,,
2220,18997,06-01-25,450.11,
2221,8239,2025/06/15,10385.04,
2222,24471,06-11-2025,"13.877,87",Rechazado
2223,19293,2025/06/03,-,
2224,848,12-05-25, 2662.33 ,Cerrado
2225,3253,06-05-25,"2,803.56",Abierto
2226,13433,27-09-2025,"7.919,17",
2227,3018,10-27-25,-,Cerrado
2228,930,2026/02/23,"4,808.10",Abierto
2229,14124,29/10/2025,2738.54,Abierto
2230,546,03/12/2025,"5.998,62",Abierto
2231,22059,2025-09-26,"1.229,16",Cerrado
2232,22770,10-03-2025,8286.57,
2233,15101,2025/08/14,N/A,cerrado
2234,14868,2025-12-27,8850.48,cerrado
2235,14259,01-11-26,3508.83,Rechazado
2236,10881,2025/11/21,"2,672.13",Cerrado
2237,22146,2025/09/20,"4.335,72",cerrado
2238,211,2025/05/14,"7,508.73",ABIERTO
2239,15667,16-01-2025,"6.228,34",Abierto
2240,7847,13/06/2025,N/A,
2241,10744,2025-08-06,N/A,
2242,479,03-05-2025,517.90,Rechazado
2243,14886,02-11-26,"8.087,14",
2244,22956,2025-09-12,-,ABIERTO
2245,8411,29-01-2026,"1.688,98",Rechazado
2246,2942,2025-06-02,7651.83,ABIERTO
2247,12378,24-06-2025, 6324.65 ,
2248,616,2025-03-08,,
2249,16571,11-24-25,N/A,cerrado
2250,653,10/04/2025,14823.61,Abierto
2251,9394,12-17-25,14714.55,ABIERTO
2252,10643,2025/05/23, 5223.28 ,Abierto
2253,2695,2025/05/15, 12110.89 ,
2254,10324,04/02/2025,-,Rechazado
2255,12512,09/04/2025,-,ABIERTO
2256,12348,21-01-2025,"5.044,30",Abierto
2257,1205,08-11-2025,"14,848.25",ABIERTO
2258,2702,2025/05/13,6564.88,Cerrado
2259,8275,2025/10/07,"4,289.11",Rechazado
2260,294,2026/01/11,1995.70,ABIERTO
2261,8965,07-08-2025, 2877.21 ,
2262,25816,18-01-2025, 8126.29 ,Cerrado
2263,16248,2025-05-28,"2,521.11",
2264,383,2025-07-20,"2.899,03",Abierto
2265,21457,14-11-2025,,Abierto
2266,6143,09-02-2026,"4,990.08",Rechazado
2267,20025,23-08-2025,,ABIERTO
2268,17149,01-24-25,3428.90,cerrado
2269,11994,05-30-25,,Rechazado
2270,5262,30/06/2025,"2,698.98",
2271,12807,04-01-2026,-,ABIERTO
2272,25669,2025/04/08,14217.50,
2273,19646,14/10/2025,3432.68,
2274,10568,2025-09-28,"415,17",ABIERTO
2275,14372,01-19-26,"9.050,27",ABIERTO
2276,1685,09-01-2026,"10.408,01",Cerrado
2277,16369,22/02/2025,"11,396.17",Cerrado
2278,778,08-08-25,,ABIERTO
2279,16860,14-01-2026,"14.390,09",cerrado
2280,24625,08/05/2025,"10,280.03",Rechazado
2281,9844,02-27-25,,Cerrado
2282,3087,08-24-25,8941.56,
2283,23563,12-01-25,"11.492,11",Rechazado
2284,1716,2025-07-25,547.95,ABIERTO
2285,9182,2026-02-05,10202.88,Cerrado
2286,629,2025/12/30,,Rechazado
2287,21733,2025-01-05, 8114.46 ,cerrado
2288,14167,24/07/2025,14910.27,Cerrado
2289,4941,23-04-2025,12277.29,ABIERTO
2290,25693,14/09/2025, 11619.68 ,Abierto
2291,23311,13-04-2025, 8387.68 ,cerrado
2292,9566,19/08/2025,14828.44,
2293,11540,2025/07/24,"12.845,16",
2294,3290,26/02/2025,"10.223,01",
2295,22502,2025/09/26,3581.70,ABIERTO
2296,10408,2025-08-07,N/A,Cerrado
2297,11624,02/11/2025,-,
2298,17235,26-02-2025, 13251.43 ,Abierto
2299,856,2025-03-04,"14,863.37",
2300,9130,01-09-25,"13.014,92",Abierto
2301,19172,26-12-2025,-,cerrado
2302,25535,22-04-2025,N/A,Cerrado
2303,15169,2025/12/19,-,cerrado
2304,21139,23-06-2025,"9,986.27",Abierto
2305,20381,2025-01-23,-7976.14,cerrado
2306,511,2025-09-05,13692.83,
2307,24379,29-11-2025,"13.220,01",Rechazado
2308,6162,2025/07/13,,ABIERTO
2309,19908,2025-04-24, 6094.35 ,cerrado
2310,7070,10-24-25,"14.806,70",cerrado
2311,7071,13/09/2025, 6691.02 ,
2312,8906,15/03/2025,"4.111,13",
2313,5220,16-06-2025, 12564.16 ,
2314,207,2025/09/02, 7575.95 ,Abierto
2315,9092,09/08/2025,"11,258.09",Cerrado
2316,19617,03/06/2025,"4.975,98",ABIERTO
2317,18281,31/01/2025,"11.155,12",Rechazado
2318,19853,03-09-25, 2723.10 ,Cerrado
2319,20905,2025-02-19, 13151.98 ,Cerrado
2320,8405,2025/04/30, 4382.48 ,Abierto
2321,15504,2025/05/20,-,Abierto
2322,9238,14/08/2025, 12773.61 ,Cerrado
2323,20339,11-18-25, 754.59 ,Cerrado
2324,6083,2025/02/21, 3266.86 ,ABIERTO
2325,13683,13/01/2026,8621.92,
2326,8023,22-10-2025,"12.379,63",Cerrado
2327,22263,05-28-25,800.40,cerrado
2328,22652,2025-11-24, 11791.18 ,
2329,15796,04/05/2025, 4628.55 ,cerrado
2330,14245,14-07-2025, 12207.90 ,Cerrado
2331,1474,15-03-2025,13036.46,
2332,15055,02-12-26, 2269.28 ,Abierto
2333,17559,2025/04/04,10801.93,Abierto
2334,9210,22-03-2025,"8.403,81",
2335,7650,06-07-2025, 13997.84 ,Cerrado
2336,9318,04-04-25,-,ABIERTO
2337,16616,31/01/2026, 10442.64 ,Abierto
2338,21892,2025/09/17,"7,190.29",Cerrado
2339,10117,2025-09-19, 7948.35 ,Cerrado
2340,4879,15-12-2025, 269.78 ,Rechazado
2341,4441,08-04-2025,"11,469.13",cerrado
2342,24584,2025/09/23,3824.21,
2343,4136,2025-04-09,"9,744.21",Rechazado
2344,12338,08-14-25, 9750.47 ,Rechazado
2345,13756,07-19-25, 2297.97 ,cerrado
2346,21253,2025-01-04,N/A,
2347,12776,2026/01/28, 10654.25 ,Cerrado
2348,3930,2025/11/18,"11,604.19",cerrado
2349,760,2025-04-11,"7,023.30",ABIERTO
2350,15335,2025/07/26, 12966.01 ,Abierto
2351,22211,04-16-25, 13086.10 ,
2352,20711,20/11/2025,N/A,
2353,858,20/11/2025,"9.445,29",
2354,6864,21/01/2026,"11,051.50",
2355,7609,31-05-2025,13465.17,ABIERTO
2356,20455,01-15-26,,Abierto
2357,1653,01-23-26,"6,707.44",
2358,1622,01-02-2026,363.03,
2359,2943,07-21-25, 783.16 ,
2360,3942,05-22-25,,Rechazado
2361,18633,30-10-2025,6979.70,
2362,18186,11-19-25, 8438.91 ,Cerrado
2363,2737,2025/05/09,"6.884,27",
2364,25845,2025/08/20,"1,695.06",
2365,21121,2025/06/02,"12.774,65",
2366,10170,2025/08/26,3414.40,Cerrado
2367,19568,03-24-25,,cerrado
2368,22622,2026/01/02,"348,66",
2369,11403,04-02-25,-,
2370,22837,02-21-25,"5.945,36",cerrado
2371,17364,01-04-2025,2937.90,cerrado
2372,18743,2025-05-13,N/A,
2373,9302,26/06/2025,-,
2374,12368,13-01-2026,"7.439,80",Abierto
2375,18434,30-03-2025,"12.441,43",Cerrado
2376,10835,20/10/2025,"14.972,28",Cerrado
2377,8758,2025/10/24,N/A,
2378,5878,05-14-25,12931.40,Abierto
2379,13852,02-22-25,"6.190,29",
2380,17263,03-08-25, 1154.63 ,Rechazado
2381,14036,2026-01-05,"2.500,27",cerrado
2382,15145,2025/04/25, 314.53 ,cerrado
2383,15691,2025/03/23,N/A,
2384,9924,19-12-2025,11310.24,
2385,22112,14-04-2025,,ABIERTO
2386,5906,01/05/2025, 9787.74 ,Cerrado
2387,24065,2025-02-25,3308.24,cerrado
2388,23027,2025/06/13, 14809.50 ,Rechazado
2389,5149,07/07/2025,10375.18,Cerrado
2390,8027,12-31-25,"1.121,61",
2391,24460,05-16-25,"11.725,19",Abierto
2392,17405,04/07/2025,,
2393,22149,03-21-25,2011.44,cerrado
2394,1520,02-25-25,-,cerrado
2395,7209,27/11/2025, 10200.89 ,ABIERTO
2396,7983,24/02/2025,"5,007.92",ABIERTO
2397,19783,21/03/2025, 9790.53 ,ABIERTO
2398,17641,2025-10-25,"7.746,44",Abierto
2399,7193,2025/10/04,7164.56,Cerrado
2400,22636,15-07-2025,2337.90,Rechazado
2401,10658,12-08-2025,"4,694.99",Abierto
2402,11266,27/07/2025, 14169.91 ,
2403,23349,05-11-2025,"10,238.65",Rechazado
2404,21221,04-19-25,"14,029.64",Cerrado
2405,23285,22-08-2025,"12,363.98",ABIERTO
2406,15740,2025-08-12,4078.50,Abierto
2407,23995,2025-07-18,8050.40,ABIERTO
2408,755,31/01/2026, 4836.65 ,
2409,16622,28-10-2025,N/A,Rechazado
2410,15022,06/10/2025,"6.031,84",
2411,24991,08-17-25,"7,262.04",cerrado
2412,19992,06/09/2025,"6.406,63",cerrado
2413,23012,2025-04-25, 9061.78 ,ABIERTO
2414,1517,24/07/2025,"6,475.06",Cerrado
2415,66,2025/03/13, 11755.35 ,ABIERTO
2416,1078,08-04-25,5459.25,Rechazado
2417,8645,25-10-2025,"13,797.50",Cerrado
2418,16583,01/05/2025,"8.894,80",
2419,1101,2025/06/04,"9.171,26",
2420,3033,19-02-2026,"5.493,68",Abierto
2421,7308,11/04/2025,,ABIERTO
2422,24746,2026/01/06,2522.97,Abierto
2423,5465,04-18-25,"8.224,28",
2424,22274,28-03-2025,6628.03,
2425,24214,2025/02/14,4013.87,Abierto
2426,10280,2026-02-23, 6207.54 ,Rechazado
2427,251,01-26-25,,
2428,5206,08-02-2025,"5,634.12",
2429,5224,2026-02-08,"378,08",cerrado
2430,25623,2025/08/28,,
2431,24626,04-03-2025,"12,215.39",Cerrado
2432,18771,2025/07/20,2017.43,ABIERTO
2433,10752,05-10-2025,"5.360,13",ABIERTO
2434,20992,2025/09/23,N/A,cerrado
2435,7115,12-25-25,"7,962.69",ABIERTO
2436,15786,22/07/2025,,Rechazado
2437,18266,11-04-2025, 9858.65 ,ABIERTO
2438,20113,2025/07/17,"9,676.33",Abierto
2439,13895,06-02-25,N/A,Abierto
2440,3564,2025/03/02,-,cerrado
2441,62,2025-02-19, 1496.63 ,ABIERTO
2442,20778,2025/03/22,"5.879,43",Rechazado
2443,2790,17/12/2025,-,Rechazado
2444,449,19-07-2025,8903.70,Cerrado
2445,23615,06-07-2025, 9415.52 ,
2446,1205,04-30-25,"1,763.15",Abierto
2447,8840,2025-01-23,N/A,
2448,17507,10/02/2026,,
2449,23007,18/02/2026, 9358.52 ,
2450,17533,04/05/2025,-,cerrado
2451,14441,01-21-26,-,
2452,4667,2025/05/28,"1.727,42",cerrado
2453,25762,16-12-2025,12799.54,
2454,315,2025-06-20,"2,706.62",
2455,6226,02-25-26,"11.691,36",
2456,22714,05-29-25,4929.60,Abierto
2457,19031,07-09-25,6583.55,ABIERTO
2458,12074,2025/01/31, 14637.58 ,Cerrado
2459,6830,2025-07-27,"6.391,22",Cerrado
2460,9157,10-25-25, 2841.38 ,cerrado
2461,4460,28-08-2025,,
2462,23286,01-01-25,12421.35,cerrado
2463,19863,28/10/2025, 14915.78 ,ABIERTO
2464,4246,11-10-25,,
2465,22578,16-12-2025, 10105.30 ,cerrado
2466,2564,11-01-2026,"14,850.50",Cerrado
2467,24047,2025-10-27, 831.44 ,
